,mch_0,q_0,e_q,p_bns,p_bhns,p_gap,p_bbh,p_ns
0,0.5,4.0,1.0,0.13969105699405177,0.8603089483565228,0.3675382563947909,0.0,1.0000000053505747
1,0.5,4.0,1.25,0.19335473549853235,0.8066452697833493,0.3376924712502822,0.0,1.0000000052818818
2,0.5,4.0,1.5,0.23531977663876635,0.7646801844607884,0.30533920165313944,0.0,0.9999999610995549
3,0.5,4.0,1.75,0.2681457869636593,0.7318519452303227,0.2755592550700014,0.0,0.9999977321939819
4,0.5,4.0,2.0,0.2941994887958299,0.7057703607642927,0.2495560652703215,0.0,0.9999698495601226
5,0.5,4.0,2.25,0.31524128267249446,0.6845773762757311,0.2272254029577478,0.0,0.9998186589482256
6,0.5,4.0,2.5,0.3325237074905124,0.6668108773652749,0.2080973526414172,0.0,0.9993345848557873
7,0.5,4.0,2.75,0.34693682284032046,0.651298846118656,0.1916576284907335,0.0,0.9982356689589765
8,0.5,4.0,3.0,0.3591208400619984,0.6371352831326125,0.1774463787191517,0.0,0.9962561231946108
9,0.5,4.0,3.25,0.36954315320471126,0.6236735010703893,0.16507939008948,0.0,0.9932166542751006
10,0.5,4.0,3.5,0.37854861070352286,0.6104984485373726,0.15424382747278442,0.0,0.9890470592408955
11,0.5,4.0,3.75,0.3863915429901279,0.5973792014038144,0.14468713478444659,0.0,0.9837707443939422
12,0.5,4.0,4.0,0.39325658547030196,0.5842161413889568,0.13620551328468783,0.0,0.9774727268592589
13,0.5,3.86,1.0,0.1731439511969683,0.8268560541536067,0.405644845793424,0.0,1.000000005350575
14,0.5,3.86,1.25,0.22552850416641254,0.7744715011514463,0.3610743950517326,0.0,1.0000000053178586
15,0.5,3.86,1.5,0.2649572241158556,0.7350427549234011,0.3203596414000289,0.0,0.9999999790392566
16,0.5,3.86,1.75,0.2951331731016394,0.7048652869538038,0.28565418550350635,0.0,0.9999984600554432
17,0.5,3.86,2.0,0.3187594310058365,0.681218210015445,0.25661669213906957,0.0,0.9999776410212814
18,0.5,3.86,2.25,0.33766846562164826,0.6621887620161828,0.23233501253578473,0.0,0.999857227637831
19,0.5,3.86,2.5,0.3531010098155986,0.6463521491049126,0.21190363364532488,0.0,0.9994531589205111
20,0.5,3.86,2.75,0.36591220745587494,0.632590985727646,0.19456374455573183,0.0,0.9985031931835211
21,0.5,3.86,3.0,0.3767046454809289,0.6200410336076175,0.17971253583454885,0.0,0.9967456790885465
22,0.5,3.86,3.25,0.38591165534847566,0.6080786855304026,0.16687899535310072,0.0,0.9939903408788783
23,0.5,3.86,3.5,0.3938488107239525,0.5962982244958918,0.15569575367544675,0.0,0.990147035219844
24,0.5,3.86,3.75,0.4007455280040824,0.5844711261288275,0.14587492747406405,0.0,0.98521665413291
25,0.5,3.86,4.0,0.4067651802501179,0.5724982348538583,0.1371891999128591,0.0,0.9792634151039762
26,0.5,3.7199999999999998,1.0,0.21129981065048675,0.7887001947000883,0.44028435597068427,0.0,1.000000005350575
27,0.5,3.7199999999999998,1.25,0.2605314615584714,0.7394685437767122,0.38173901321492454,0.0,1.0000000053351834
28,0.5,3.7199999999999998,1.5,0.2963821988731221,0.7036177909648105,0.33340935051245335,0.0,0.9999999898379325
29,0.5,3.7199999999999998,1.75,0.3233075296221866,0.676691431691826,0.2943290886645129,0.0,0.9999989613140124
30,0.5,3.7199999999999998,2.0,0.344142417852155,0.655841078938011,0.26263956748378187,0.0,0.999983496790166
31,0.5,3.7199999999999998,2.25,0.3606875209486141,0.6392004835560274,0.23667114017687407,0.0,0.9998880045046417
32,0.5,3.7199999999999998,2.5,0.37411714492397674,0.6254347773878971,0.21512160703873892,0.0,0.9995519223118738
33,0.5,3.7199999999999998,2.75,0.38522144336380204,0.6135117562201604,0.19701378091303898,0.0,0.9987331995839626
