,mch_0,eta_0,e_eta,p_bns,p_bhns,p_gap,p_bbh,p_ns
155,1.0,3.6500000000000004,9.0,0.0013516103145152824,0.004415304084497112,0.9942330856009876,0.3465793520463766,0.00045771102247724855
156,1.0,3.6500000000000004,9.25,0.0017598601915430915,0.005235445886075435,0.9930046939223816,0.35075733525336394,0.0006287999985355731
157,1.0,3.6500000000000004,9.5,0.0022474095211177793,0.006120504564981528,0.9916320859139007,0.3547675557289008,0.0008437242086926504
158,1.0,3.6500000000000004,9.75,0.0028203463425147826,0.007064656275097869,0.9901149973823875,0.35862185337155866,0.0011083421946585736
159,1.0,3.6500000000000004,10.0,0.0034839653958009488,0.008061543052262197,0.9884544915519369,0.36233022205094456,0.001428318012461739
160,1.0,5.2,0.25,0.0,0.0,0.9999999999999999,8.67543445605144e-18,0.0
161,1.0,5.2,0.5,0.0,0.0,1.0000000000000002,1.8327155874838196e-05,0.0
162,1.0,5.2,0.75,4.874167360867578e-255,9.566157621259596e-178,1.0,0.0032445963405211965,2.3726922095e-314
163,1.0,5.2,1.0,3.2198422280224583e-144,9.665325632206764e-101,1.0,0.021016594456546023,1.3945527372213658e-177
164,1.0,5.2,1.25,5.803904461641413e-93,3.900897556058608e-65,1.0000000000000002,0.05224486505578413,2.5738024670017526e-114
165,1.0,5.2,1.5,3.850016626957135e-65,8.240043637241957e-46,1.0000000000000002,0.08826880200214005,5.6831697616800014e-80
166,1.0,5.2,1.75,2.254257054676153e-48,3.6683390632664612e-34,1.0,0.12349280348484713,2.8344778885079305e-59
167,1.0,5.2,2.0,1.7196926400577639e-37,1.3415398786053654e-26,1.0,0.15563020817920867,7.654499762275217e-46
168,1.0,5.2,2.25,5.0087338388294895e-30,2.0798910120907953e-21,1.0,0.18410719144629922,1.2430719517487109e-36
169,1.0,5.2,2.5,1.1053577171053662e-24,1.0874422421189545e-17,1.0,0.2090618226151607,4.859803390410503e-30
170,1.0,5.2,2.75,1.0049293506384366e-20,6.208665440750001e-15,0.9999999999999936,0.2308757207119157,3.702006213507359e-25
171,1.0,5.2,3.0,1.0413818582021186e-17,7.843783264030197e-13,0.9999999999992155,0.24997752821915126,1.9311321541888427e-21
172,1.0,5.2,3.25,2.33653348594656e-15,3.422586094593367e-11,0.9999999999657715,0.26676799520944827,1.5236071618156667e-18
173,1.0,5.2,3.5,1.728912292448881e-13,6.907085447786747e-10,0.9999999993091184,0.28159659593889785,3.057103160251725e-16
174,1.0,5.2,3.75,5.612079128734445e-12,7.857779684912812e-09,0.9999999921366083,0.2947589195366481,2.218902341183181e-14
175,1.0,5.2,4.0,9.751186040353219e-11,5.784767643845698e-08,0.9999999420548118,0.3065016708426226,7.448747764790907e-13
176,1.0,5.2,4.25,1.0455856235371747e-09,3.0412011476286073e-07,0.9999996948342998,0.3170297870214283,1.3785753126555053e-11
177,1.0,5.2,4.5,7.676284499703236e-09,1.2268732715712974e-06,0.9999987654504437,0.32651348974300737,1.5991303570275e-10
178,1.0,5.2,4.75,4.1687727973175474e-08,4.0065498637476775e-06,0.9999959517624085,0.3350945103229469,1.27905957270614e-09
179,1.0,5.2,5.0,1.7755675417746837e-07,1.1028844134809853e-05,0.9999887935991112,0.34289131661344474,7.582446959230969e-09
180,1.0,5.2,5.25,6.20369690175259e-07,2.6398980544207472e-05,0.9999729806497657,0.3500034022817146,3.521442896765677e-08
181,1.0,5.2,5.5,1.8413515363115828e-06,5.629598027364114e-05,0.9999418626681901,0.3565147750471901,1.3377236469109576e-07
182,1.0,5.2,5.75,4.772677819441905e-06,0.00010902456947866955,0.9998862027527019,0.36249678911170957,4.3004185658309374e-07
183,1.0,5.2,6.0,1.1042292922776623e-05,0.00019470728566796144,0.9997942504214092,0.3680104478177909,1.202023121469159e-06
184,1.0,5.2,6.25,2.3211242648525132e-05,0.00032465864978222837,0.9996521301075695,0.37310827475349373,2.9856101083755427e-06
185,1.0,5.2,6.5,4.496851143271968e-05,0.0005105569845557273,0.9994444745040115,0.37783582565467494,6.707380464201952e-06
186,1.0,5.2,6.75,8.124400941306474e-05,0.0007635590068943331,0.9991551969836928,0.3822328949165233,1.3828095393828977e-05
187,1.0,5.2,7.0,0.0001382159803752491,0.0010934907285217723,0.9987682932911028,0.3863344605119863,2.6476003600237775e-05
188,1.0,5.2,7.25,0.00022320862386538418,0.0015082106016864527,0.998268580774448,0.39017140774488523,4.754866753637616e-05
189,1.0,5.2,7.5,0.00034449334047291963,0.002013194405342465,0.9976423122541846,0.39377107222435637,8.076651939136861e-05
190,1.0,5.2,7.75,0.0005110190656765247,0.0026113490970322947,0.9968776318372913,0.3971576425807566,0.00013066894928956237
191,1.0,5.2,8.0,0.0007321025222102332,0.0033030317361565685,0.9959648657416329,0.4003524617433573,0.00020255215921445008
192,1.0,5.2,8.25,0.0010171086801276192,0.004086231397043575,0.9948966599228289,0.4033742614344401,0.0003023553519093551
193,1.0,5.2,8.5,0.0013751470548957702,0.004956865195475335,0.9936679877496288,0.40623935833558666,0.0004365069118039431
194,1.0,5.2,8.75,0.0018148026862679423,0.0059091411061424895,0.9922760562075896,0.4089618331291754,0.0006117447424735986
195,1.0,5.2,9.0,0.002343913409480739,0.00693594689472729,0.9907201396957922,0.41155370636665783,0.0008349251357955156
196,1.0,5.2,9.25,0.002969398518317608,0.008029233471431082,0.9890013680102514,0.4140251186975599,0.001112833076889152
197,1.0,5.2,9.5,0.003697138755248435,0.009180370303798906,0.9871224909409527,0.4163845179006651,0.001452004432223228
198,1.0,5.2,9.75,0.004531903942007106,0.010380458974014387,0.9850876370839786,0.41863885155484826,0.0018585676370573825
199,1.0,5.2,10.0,0.0054773223857261305,0.011620597913516063,0.9829020797007578,0.4207937619882198,0.002338109740560493
200,1.0,6.75,0.25,0.0,0.0,1.0,0.0194623654377767,0.0
201,1.0,6.75,0.5,0.0,0.0,1.0000000000000002,0.1670985719126243,0.0
202,1.0,6.75,0.75,2.7066994451954154e-225,4.2387695446452536e-153,1.0000000000000002,0.26238978575176874,3.2996893562787643e-281
203,1.0,6.75,1.0,1.7344889501912547e-127,7.0635881972217235e-87,0.9999999999999999,0.31739052260656664,6.13076892446495e-159
204,1.0,6.75,1.25,2.966722470089305e-82,2.9193544483196725e-56,1.0000000000000002,0.3522402494633028,2.1999472003838225e-102
205,1.0,6.75,1.5,1.0560500687756695e-57,1.207012530210455e-39,1.0,0.37610041161300517,1.10083805901817e-71
206,1.0,6.75,1.75,6.619211593744882e-43,1.2561525055941509e-29,1.0,0.39340142051855426,3.493091288707992e-53
207,1.0,6.75,2.0,2.663728305745187e-33,4.023578786793401e-23,1.0000000000000002,0.40649869359414614,3.54938824096721e-41
208,1.0,6.75,2.25,1.033782854972902e-26,1.1765972447177864e-18,0.9999999999999999,0.41674865208276995,6.0925622995714184e-33
209,1.0,6.75,2.5,5.401092617212475e-22,1.867058321655398e-15,0.9999999999999981,0.42498407369403596,4.778260617308753e-27
210,1.0,6.75,2.75,1.6919064307579102e-18,4.4134904259408566e-13,0.9999999999995586,0.43174327147829733,1.1095714627159422e-22
211,1.0,6.75,3.0,7.798751394595564e-16,2.8517288013931305e-11,0.999999999971482,0.4373891527662177,2.3456656459249124e-19
212,1.0,6.75,3.25,9.3164289455603e-14,7.384645106404191e-10,0.9999999992614423,0.44217504573715655,9.165074075854172e-17
213,1.0,6.75,3.5,4.1809881153877465e-12,9.849870638477137e-09,0.9999999901459483,0.44628304079141873,1.0530720417611482e-14
214,1.0,6.75,3.75,9.066445145705181e-11,8.021789592573954e-08,0.9999999196914396,0.44984732706508357,4.875083420346508e-13
