,mch_0,eta_0,e_eta,p_bns,p_bhns,p_gap,p_bbh,p_ns
116,1.0,2.1,9.25,0.0010170452496890143,0.0,0.7084209828047836,0.2905619719455275,0.004340566837279533
117,1.0,2.1,9.5,0.0013341569418251682,0.0,0.7030212974773511,0.29564454558082365,0.005312805030691628
118,1.0,2.1,9.75,0.0017164820944205142,0.0,0.6977896626588247,0.3004938552467549,0.00641105705725338
119,1.0,2.1,10.0,0.0021699845287087628,0.0,0.6927114904452305,0.3051185250260607,0.007637696956443388
120,1.0,3.6500000000000004,0.25,0.0,0.0,1.0,1.273021047916549e-48,0.0
121,1.0,3.6500000000000004,0.5,0.0,0.0,0.9999999999998266,1.734928649284174e-13,0.0
122,1.0,3.6500000000000004,0.75,1.2258600481540776e-286,0.0,0.9999992331012225,7.66898777276937e-07,3.0151979631842893e-204
123,1.0,3.6500000000000004,1.0,5.409029038947102e-162,0.0,0.9998354271091638,0.00016457289083628412,1.1969593432176823e-115
124,1.0,3.6500000000000004,1.25,2.4408876271243895e-104,0.0,0.9979321349626767,0.0020678650373234958,1.1212009090161647e-74
125,1.0,3.6500000000000004,1.5,4.830250684776831e-73,0.0,0.9915122375572084,0.00848776244279162,1.9379540275300173e-52
126,1.0,3.6500000000000004,1.75,3.509756473839594e-54,0.0,0.9795694377051191,0.02043056229488087,4.903996098266998e-39
127,1.0,3.6500000000000004,2.0,6.10351119395263e-42,0.0,0.963160323967146,0.03683967603285389,2.462521224603594e-30
128,1.0,3.6500000000000004,2.25,1.5139066495498936e-33,0.0,0.9440180352060465,0.05598196479395336,2.2969470557844216e-24
129,1.0,3.6500000000000004,2.5,1.5447361443226116e-27,0.0,0.9236705176593855,0.07632948234061449,4.3311578557703957e-20
130,1.0,3.6500000000000004,2.75,4.3576939864199116e-23,0.0,0.9031984937550116,0.09680150624498819,6.385333415582764e-17
131,1.0,3.6500000000000004,3.0,1.0681346142763636e-19,0.0,0.8832769826832862,0.11672301731671389,1.6594591783403328e-14
132,1.0,3.6500000000000004,3.25,4.6826400495222954e-17,0.0,0.8642855140866795,0.13571448591332028,1.2692781436362469e-12
133,1.0,3.6500000000000004,3.5,5.89488408068594e-15,0.0,0.8464088263853311,0.15359117361466298,3.999085364450892e-11
134,1.0,3.6500000000000004,3.75,2.937606091291726e-13,0.0,0.829710703179697,0.17028929682000907,6.519046233725666e-10
135,1.0,3.6500000000000004,4.0,7.249169541228135e-12,0.0,0.8141833966917286,0.18581660330102212,6.446071789943959e-09
136,1.0,3.6500000000000004,4.25,1.0396054784981697e-10,0.0,0.799779179258508,0.2002208206375314,4.331841797818544e-08
137,1.0,3.6500000000000004,4.5,9.738513177259082e-10,0.0,0.7864298904309664,0.2135701085951823,2.1497179810264383e-07
138,1.0,3.6500000000000004,4.75,6.500243428309319e-09,0.0,0.7740587492105007,0.2259412442892558,8.380374256354511e-07
139,1.0,3.6500000000000004,5.0,3.3018404879168194e-08,0.0,0.7625872907966708,0.2374126761849243,2.6892530552760835e-06
140,1.0,3.6500000000000004,5.25,1.3425120237247813e-07,0.0,0.7519392683791268,0.24806059736967093,7.3635992191575845e-06
141,1.0,3.6500000000000004,5.5,4.5446170821553257e-07,0.0,0.7420426826620631,0.2579568628762288,1.7692410813286735e-05
142,1.0,3.6500000000000004,5.75,1.321145001533179e-06,0.0,0.7328306702307247,0.2671680086242738,3.813252517002251e-05
143,1.0,3.6500000000000004,6.0,3.3806242540361437e-06,0.0,0.7242417135592383,0.2757549058165077,7.50315079702628e-05
144,1.0,3.6500000000000004,6.25,7.767140523382353e-06,0.0,0.7162194691299372,0.2837727637295394,0.0001367007127159718
145,1.0,3.6500000000000004,6.5,1.6283469734672823e-05,0.0,0.7087124046138917,0.2912713119163739,0.00023327289678782735
146,1.0,3.6500000000000004,6.75,3.156386553022254e-05,0.0,0.7016733661283184,0.2982950700061512,0.0003763660455916711
147,1.0,3.6500000000000004,7.0,5.719070754124853e-05,0.0,0.6950591482366665,0.3048836610557921,0.0005786069383504846
148,1.0,3.6500000000000004,7.25,9.774382934887441e-05,0.0,0.68883010542046,0.31107215075019107,0.0008530820941802891
149,1.0,3.6500000000000004,7.5,0.00015877308653588406,0.0,0.6829498205326078,0.31689140638085617,0.0012127819824148778
150,1.0,3.6500000000000004,7.75,0.0002466967504390791,0.0,0.6773848309447975,0.32236847230476356,0.00167009203752306
151,1.0,3.6500000000000004,8.0,0.00036863801103332716,0.0,0.672104404847118,0.32752695714184876,0.002236366846142396
152,1.0,3.6500000000000004,8.25,0.0005322178243346817,0.0,0.6670803566883892,0.3323874254872762,0.0029216064590851538
153,1.0,3.6500000000000004,8.5,0.0007453243967010852,0.0,0.6622868904522211,0.33696778515107784,0.0037342389875186914
154,1.0,3.6500000000000004,8.75,0.0010158784668242804,0.0,0.6577004609927,0.34128366054047576,0.0046810027514121565
155,1.0,3.6500000000000004,9.0,0.0013516103145152824,0.0,0.6532996459758318,0.3453487437096529,0.005766914399012394
156,1.0,3.6500000000000004,9.25,0.0017598601915430915,0.0,0.6490650233923141,0.34917511641614307,0.006995306077618525
157,1.0,3.6500000000000004,9.5,0.0022474095211177793,0.0,0.6449790517187803,0.352773538760102,0.008367914086099307
158,1.0,3.6500000000000004,9.75,0.0028203463425147826,0.0,0.6410259514275946,0.3561537022298908,0.009885002617612654
159,1.0,3.6500000000000004,10.0,0.0034839653958009488,0.0,0.6371915876513934,0.3593244469528055,0.011545508448063147
160,1.0,5.2,0.25,0.0,0.0,0.9999999999999999,8.675434456051442e-18,0.0
161,1.0,5.2,0.5,0.0,0.0,0.9999816728441252,1.8327155874838196e-05,0.0
162,1.0,5.2,0.75,4.874167360867578e-255,0.0,0.9967554036594788,0.0032445963405211965,9.566157621259597e-178
163,1.0,5.2,1.0,3.2198422280224583e-144,0.0,0.9789834055434541,0.02101659445654603,9.665325632206765e-101
164,1.0,5.2,1.25,5.803904461641413e-93,0.0,0.9477551349442161,0.05224486505578412,3.900897556058608e-65
165,1.0,5.2,1.5,3.850016626957135e-65,0.0,0.9117311979978603,0.08826880200214002,8.24004363724196e-46
166,1.0,5.2,1.75,2.254257054676153e-48,0.0,0.8765071965151531,0.12349280348484715,3.668339063266484e-34
167,1.0,5.2,2.0,1.7196926400577639e-37,0.0,0.8443697918207913,0.15563020817920867,1.3415398786225622e-26
168,1.0,5.2,2.25,5.0087338388294895e-30,0.0,0.8158928085537008,0.18410719144629922,2.0798910170995293e-21
169,1.0,5.2,2.5,1.1053577171053662e-24,0.0,0.7909381773848393,0.2090618226151607,1.0874423526547263e-17
170,1.0,5.2,2.75,1.0049293506384366e-20,0.0,0.7691242792880842,0.23087572071191567,6.208675490043508e-15
171,1.0,5.2,3.0,1.0413818582021186e-17,0.0,0.7500224717808487,0.24997752821915126,7.843887402216018e-13
172,1.0,5.2,3.25,2.33653348594656e-15,0.0,0.7332320047905517,0.26676799520944594,3.422819747941961e-11
173,1.0,5.2,3.5,1.728912292448881e-13,0.0,0.7184034040611019,0.281596595938725,6.908814360079196e-10
174,1.0,5.2,3.75,5.612079128734445e-12,0.0,0.7052410804633519,0.2947589195310361,7.863391764041547e-09
175,1.0,5.2,4.0,9.751186040353219e-11,0.0,0.6934983291573756,0.3065016707451124,5.794518829886053e-08
176,1.0,5.2,4.25,1.0455856235371747e-09,0.0,0.6829702129785092,0.3170297859759054,3.051657003863979e-07
177,1.0,5.2,4.5,7.676284499703236e-09,0.0,0.6734865102557037,0.32651348206801145,1.2345495560710004e-06
178,1.0,5.2,4.75,4.1687727973175474e-08,0.0,0.6649054896603241,0.3350944686519479,4.048237591720853e-06
179,1.0,5.2,5.0,1.7755675417746837e-07,0.0,0.6571086832365963,0.34289113920664954,1.1206400888987324e-05
180,1.0,5.2,5.25,6.20369690175259e-07,0.0,0.649996596724139,0.3500027829061711,2.701935023438273e-05
181,1.0,5.2,5.5,1.8413515363115828e-06,0.0,0.6434852198112834,0.3565129388371801,5.813733180995273e-05
182,1.0,5.2,5.75,4.772677819441905e-06,0.0,0.6375031892530238,0.36249203806915675,0.00011379724729811145
